time(s),Q1,QBwx,QBwy,QBwz,U1,UBwx,UBwy,UBwz
0.06617443610572088,56.80056191595636,0.002762254679896631,0.0,0.0,856.6938953263777,1.6132857564411626e-06,0.0,0.0
0.07527120952044544,64.59164893823079,0.0027622547878063406,0.0,0.0,856.2403135984129,1.574220012120135e-06,0.0,0.0
0.08462058272461738,72.59478082862177,0.0027622541210800596,0.0,0.0,855.7743624184376,1.815589937269577e-06,0.0,0.0
0.09397204710330978,80.5953460358446,0.0027622533441757986,0.0,0.0,855.3085357090523,2.0968467719164527e-06,0.0,0.0
0.10306013303352622,88.36640721710273,0.002762253517057759,0.0,0.0,854.8560477698908,2.0342596097584397e-06,0.0,0.0
0.1119333621165899,95.94978147996078,0.0027622544155023595,0.0,0.0,854.4144655801393,1.7090024357578884e-06,0.0,0.0
0.12089650240801206,103.60601994656864,0.002762254923427953,0.0,0.0,853.9686176600053,1.5251219349280162e-06,0.0,0.0
0.13016181634497678,111.51617303655556,0.0027622545391764717,0.0,0.0,853.5079593422065,1.6642296225730654e-06,0.0,0.0
0.1395873421812239,119.5587267468812,0.002762253562999275,0.0,0.0,853.039565342287,2.0176277466145898e-06,0.0,0.0
0.148822444601856,127.43451623047979,0.002762253174873567,0.0,0.0,852.580858992504,2.1581379915925986e-06,0.0,0.0
0.157739902097503,135.03539568869638,0.002762253976894137,0.0,0.0,852.1381409969422,1.8677884876615882e-06,0.0,0.0
0.1665903408845358,142.57524849916214,0.002762254867793063,0.0,0.0,851.6989550787395,1.5452630176056813e-06,0.0,0.0
0.17571175403151004,150.3418830300945,0.0027622549022517985,0.0,0.0,851.2465360289419,1.5327881795276502e-06,0.0,0.0
0.18513770320714118,158.36348707692989,0.0027622540017525005,0.0,0.0,850.7792396216126,1.858789200208762e-06,0.0,0.0
0.19452595137163126,166.34862983711116,0.002762253061509055,0.0,0.0,850.3140420276344,2.1991784971931407e-06,0.0,0.0
0.20356527394056062,174.03286917444146,0.0027622534315327437,0.0,0.0,849.8663506393451,2.0652215907500493e-06,0.0,0.0
0.21236234078148392,181.50728460540728,0.002762254583339169,0.0,0.0,849.4308613849113,1.6482417316432008e-06,0.0,0.0
0.22131127057319003,189.10680029518105,0.0027622551117419568,0.0,0.0,848.9880606033252,1.4569480253924554e-06,0.0,0.0
0.23064639528143877,197.03005458117823,0.002762254537946668,0.0,0.0,848.526372168636,1.6646748389256282e-06,0.0,0.0
0.2401462713558244,205.0887191856088,0.0027622532845076628,0.0,0.0,848.056767803638,2.1184479802702415e-06,0.0,0.0
0.2493682991254859,212.90742109069396,0.002762252930900796,0.0,0.0,847.6011221698745,2.2464616275753863e-06,0.0,0.0
0.258201352392088,220.39240022434538,0.0027622540621819935,0.0,0.0,847.1649019025621,1.8369123630451293e-06,0.0,0.0
0.26699501964091665,227.84017777712484,0.002762255095931915,0.0,0.0,846.730827572352,1.4626716164612382e-06,0.0,0.0
0.27615668868487353,235.59557456352752,0.0027622550198511233,0.0,0.0,846.27880094798,1.490214576091157e-06,0.0,0.0
0.2856796329756602,243.6524041649056,0.002762253818618375,0.0,0.0,845.8091797545505,1.9250878768939434e-06,0.0,0.0
0.29510415276578317,251.62156032165734,0.0027622526936703197,0.0,0.0,845.3446434012657,2.3323444012158267e-06,0.0,0.0
0.30407435590251364,259.20249123885253,0.0027622533595728607,0.0,0.0,844.9027138074712,2.0912726884121796e-06,0.0,0.0
0.31277983537654547,266.5559083590301,0.00276225480242027,0.0,0.0,844.4740251130416,1.5689294403056065e-06,0.0,0.0
0.3217218248038242,274.10521818417755,0.002762255323192805,0.0,0.0,844.0338937306628,1.3803980574104226e-06,0.0,0.0
0.3311507050881409,282.06132564311605,0.002762254503352539,0.0,0.0,843.5700209285275,1.677198692601372e-06,0.0,0.0
0.3407371315726194,290.1458879791552,0.0027622528999725194,0.0,0.0,843.0986326355874,2.257658360043812e-06,0.0,0.0
0.34993079357853424,297.8949745894299,0.002762252646226767,0.0,0.0,842.6467803132775,2.3495200354276043e-06,0.0,0.0
0.3586567110468491,305.2459704726528,0.0027622541995183172,0.0,0.0,842.2181184636679,1.7871935217525228e-06,0.0,0.0
0.36738948900499285,312.59900183264745,0.002762255363601705,0.0,0.0,841.7893161191168,1.3657691258116713e-06,0.0,0.0
0.3766121779198444,320.3604753570911,0.0027622551338793906,0.0,0.0,841.3366712181394,1.4489337759057171e-06,0.0,0.0
0.38625565457131644,328.4716047252415,0.002762253546604122,0.0,0.0,840.863608563688,2.0235631609839768e-06,0.0,0.0
0.39571245752969963,336.4212935735583,0.0027622522197946827,0.0,0.0,840.3999357202134,2.5038980513549742e-06,0.0,0.0
0.4045883436998594,343.8786571705098,0.0027622533152624647,0.0,0.0,839.9649549250198,2.1073140496535712e-06,0.0,0.0
0.41318632397381,351.09884854939133,0.0027622550756135266,0.0,0.0,839.5437866683568,1.4700273305771955e-06,0.0,0.0
0.42213289730553577,358.60792896038765,0.002762255552552918,0.0,0.0,839.1057444846496,1.2973645325621581e-06,0.0,0.0
0.4316845474000524,366.6205408212059,0.0027622544197165645,0.0,0.0,838.6383035232711,1.7074767984138053e-06,0.0,0.0
0.4413688582236008,374.73988092707316,0.0027622523738809485,0.0,0.0,838.164609587261,2.4481153536955153e-06,0.0,0.0
0.45051337293934574,382.40244525280445,0.0027622523246175765,0.0,0.0,837.7175399748188,2.465949803545933e-06,0.0,0.0
0.4591069236642268,389.59960891173347,0.0027622543987917444,0.0,0.0,837.2976021934537,1.7150520543376966e-06,0.0,0.0
0.4677773877002413,396.8575315301498,0.0027622556652527022,0.0,0.0,836.8740978529326,1.2565646729894248e-06,0.0,0.0
0.47708737438322596,404.64670224423895,0.0027622552354355768,0.0,0.0,836.4195709028457,1.4121681497570698e-06,0.0,0.0
0.4868771142218282,412.8326937123668,0.0027622531530652568,0.0,0.0,835.941861239958,2.1660330905137565e-06,0.0,0.0
0.49635746560075916,420.7555243520117,0.002762251618298116,0.0,0.0,835.4794827060757,2.721653350935693e-06,0.0,0.0
0.5051096122913252,428.0658961115041,0.002762253315378568,0.0,0.0,835.0528246035597,2.1072720173029097e-06,0.0,0.0
0.5135851303455636,435.14165113788727,0.0027622553990661433,0.0,0.0,834.6398386346187,1.3529302005165339e-06,0.0,0.0
0.522552667456968,442.62435637863587,0.002762255791320661,0.0,0.0,834.2030780829907,1.2109252334805642e-06,0.0,0.0
0.5322604007217486,450.7202833149863,0.0027622542677912983,0.0,0.0,833.7304982409045,1.7624771652484692e-06,0.0,0.0
0.5420513199463444,458.88093895239246,0.002762251663242326,0.0,0.0,833.2541126965618,2.705382535068005e-06,0.0,0.0
0.5511204943538417,466.43586568755285,0.002762251977159325,0.0,0.0,832.8130626345555,2.5917375135075186e-06,0.0,0.0
0.5595558300580168,473.45919392245764,0.0027622546633742566,0.0,0.0,832.4030256954629,1.619267227808951e-06,0.0,0.0
0.5681664264970339,480.6248791121111,0.002762255989258139,0.0,0.0,831.984656641627,1.1392674099874652e-06,0.0,0.0
0.5775947536318555,488.4669439085593,0.0027622553140114786,0.0,0.0,831.5267727676306,1.383721904296652e-06,0.0,0.0
0.5875565323467488,496.74802092207676,0.002762252598634275,0.0,0.0,831.0432281174043,2.366749589063031e-06,0.0,0.0
0.5970460804617085,504.63206100494745,0.0027622508722967686,0.0,0.0,830.5828406291726,2.9917226352489164e-06,0.0,0.0
0.6056430220879753,511.77074110076063,0.0027622533754954517,0.0,0.0,830.1659560769394,2.0855083520566e-06,0.0,0.0
0.6139841906289701,518.6936089596963,0.0027622557594234624,0.0,0.0,829.7616542947374,1.2224727376845037e-06,0.0,0.0
0.6229935602259459,526.1672719708168,0.0027622560279869945,0.0,0.0,829.3251631905654,1.125246692370976e-06,0.0,0.0
0.6328924197816248,534.3742725840589,0.002762254026702794,0.0,0.0,828.8458155041448,1.849756632167825e-06,0.0,0.0
0.6427938298944607,542.5786422309145,0.0027622507233009677,0.0,0.0,828.3665934093335,3.045662469941513e-06,0.0,0.0
0.6517578689198295,550.0022089699803,0.002762251623964922,0.0,0.0,827.93295425571,2.71960183990792e-06,0.0,0.0
0.6600118792970351,556.8343289146669,0.002762254984728534,0.0,0.0,827.5338434342967,1.50292974435382e-06,0.0,0.0
0.6685697460605964,563.9144833006911,0.0027622563178492563,0.0,0.0,827.1202226180901,1.020310027487865e-06,0.0,0.0
0.6781493295634123,571.8357337234194,0.0027622553592052354,0.0,0.0,826.6574402978276,1.3673607471227917e-06,0.0,0.0
0.688305108078296,580.2285933604478,0.0027622518437910126,0.0,0.0,826.1670764953783,2.6400198458559505e-06,0.0,0.0
0.6967178060147038,587.1771795056463,0.002762254649405213,0.0,0.0,825.7610738825792,1.624324336398541e-06,0.0,0.0
0.7053003987087992,594.2625736617877,0.0027622560387452815,0.0,0.0,825.3470567448392,1.1213519504100973e-06,0.0,0.0
0.7147278703084757,602.0413667538186,0.0027622553762206097,0.0,0.0,824.8924982631358,1.3612007984433264e-06,0.0,0.0
0.7247214357177112,610.2825771902428,0.002762252575263597,0.0,0.0,824.4108903362118,2.3752103010363755e-06,0.0,0.0
0.7342367500323841,618.1249251995334,0.0027622507025708764,0.0,0.0,823.9525649239691,3.053167229796129e-06,0.0,0.0
0.7428235074125129,625.198230938169,0.002762253297599371,0.0,0.0,823.539161891731,2.1137084872468285e-06,0.0,0.0
0.7511324398561607,632.0393009149126,0.0027622557876036276,0.0,0.0,823.139311881328,1.2122708835059664e-06,0.0,0.0
0.7601232197701088,639.4380210499043,0.0027622560920410326,0.0,0.0,822.7068457870768,1.1020576883773174e-06,0.0,0.0
0.7700421318601833,647.5960126907125,0.002762254068194252,0.0,0.0,822.2299722736104,1.83473579028313e-06,0.0,0.0
0.7799812765528955,655.7659016953153,0.0027622505904554375,0.0,0.0,821.7523750145442,3.093755542839101e-06,0.0,0.0
0.7889538532216267,663.137204420581,0.002762251461548421,0.0,0.0,821.3214373748359,2.7784002700066846e-06,0.0,0.0
0.7971807250744181,669.8924859404865,0.0027622549719597974,0.0,0.0,820.9264929946803,1.5075523141770682e-06,0.0,0.0
0.8057065308066482,676.88980159147,0.002762256369942335,0.0,0.0,820.5173777269949,1.0014511598107639e-06,0.0,0.0
0.815286089084422,684.7477947245565,0.002762255429077896,0.0,0.0,820.0579159697083,1.3420652704333004e-06,0.0,0.0
0.8254798371731549,693.1047676453572,0.002762251808515453,0.0,0.0,819.5692496566066,2.6527903924587057e-06,0.0,0.0
0.8338799517660452,699.987552666911,0.0027622546659742085,0.0,0.0,819.1667627327797,1.6183259866850416e-06,0.0,0.0
0.8424563357075795,707.0112798304393,0.0027622560631373433,0.0,0.0,818.7560130119151,1.1125214746056825e-06,0.0,0.0
0.8518919011560753,714.7345746498679,0.0027622553860446528,0.0,0.0,818.304327990462,1.357644273471348e-06,0.0,0.0
0.8618997936242804,722.9216800803964,0.0027622525333210646,0.0,0.0,817.8254898159106,2.390394441909878e-06,0.0,0.0
0.8714176431316805,730.7034537716033,0.002762250634660542,0.0,0.0,817.3703315758983,3.077752299667935e-06,0.0,0.0
0.8799930660887294,737.710992432962,0.002762253295606534,0.0,0.0,816.9604363195491,2.114429938862208e-06,0.0,0.0
0.8882904722451592,744.4880001938417,0.0027622558124704233,0.0,0.0,816.5640055362251,1.2032685433270757e-06,0.0,0.0
0.8972826361320775,751.8287466523885,0.002762256111845659,0.0,0.0,816.1345757506216,1.0948879676204275e-06,0.0,0.0
0.9072160886288294,759.9334255315748,0.0027622540547570934,0.0,0.0,815.6604293573527,1.8396003440388345e-06,0.0,0.0
0.9171656144682848,768.0464984940922,0.0027622505115649666,0.0,0.0,815.1857635103959,3.122315669415084e-06,0.0,0.0
0.9261317680663045,775.3536624182274,0.0027622514239722504,0.0,0.0,814.7582240865279,2.792003689716412e-06,0.0,0.0
0.9343445218648659,782.0434636105429,0.0027622549912311375,0.0,0.0,814.3667860841904,1.5005756552018191e-06,0.0,0.0
0.9428643300397741,788.9799832110393,0.0027622563939138597,0.0,0.0,813.9608914808329,9.92772928191566e-07,0.0,0.0
0.95245387741167,796.7833100635569,0.0027622554373774597,0.0,0.0,813.504250215513,1.3390606414905416e-06,0.0,0.0
0.962663524500368,805.0864206212739,0.002762251752782102,0.0,0.0,813.0183332078464,2.6729671202202318e-06,0.0,0.0
0.9710506773869337,811.9036563946671,0.002762254671349989,0.0,0.0,812.6193506076615,1.6163798331555782e-06,0.0,0.0
0.979616205672639,818.8624259838589,0.002762256089325916,0.0,0.0,812.2120638227027,1.1030406217728542e-06,0.0,0.0
0.9890559941798776,826.5274183557408,0.002762255407730955,0.0,0.0,811.7634184417099,1.3497933438554595e-06,0.0,0.0
0.9990802547105095,834.6623594644295,0.0027622525038239042,0.0,0.0,811.2872381399362,2.401073078125476e-06,0.0,0.0
1.0076467432485594,841.6105000212417,0.0027622546072294586,0.0,0.0,810.8805045736221,1.6395929088889726e-06,0.0,0.0
1.0163680573247962,848.6806385802915,0.0027622557018818854,0.0,0.0,810.4666077892562,1.2433040841686091e-06,0.0,0.0
1.0257531567358749,856.2848590293946,0.0027622550813502403,0.0,0.0,810.0214206381013,1.4679505110913668e-06,0.0,0.0
1.0355501226064265,864.2183357487286,0.0027622528880151863,0.0,0.0,809.5569302866245,2.2619871839552256e-06,0.0,0.0
1.044956073052545,871.83089170295,0.0027622516576065056,0.0,0.0,809.1112033220307,2.707422829192656e-06,0.0,0.0
1.0536445274935315,878.8590296108543,0.002762253589782165,0.0,0.0,808.6996723709236,2.0079317371898338e-06,0.0,0.0
1.0621391710027155,885.7269367628635,0.002762255528779413,0.0,0.0,808.2975027372139,1.3059710766163295e-06,0.0,0.0
1.0711904235459955,893.0411030006211,0.0027622557214123473,0.0,0.0,807.8691783444802,1.2362336171599499e-06,0.0,0.0
1.0809516991285844,900.9246831209275,0.0027622539927563802,0.0,0.0,807.4074821769209,1.8620459982392084e-06,0.0,0.0
1.0906927387307874,908.7874282985299,0.0027622514885900394,0.0,0.0,806.9469789141049,2.768610595357606e-06,0.0,0.0
1.0996708820851524,916.0304094096678,0.002762252242467404,0.0,0.0,806.522749701388,2.4956900157314015e-06,0.0,0.0
1.108081623829212,922.8121933146078,0.002762254900316729,0.0,0.0,806.1255123023641,1.5334887180628631e-06,0.0,0.0
1.1167615915562794,929.8075582193106,0.0027622560126861068,0.0,0.0,805.7157432667434,1.1307859582442169e-06,0.0,0.0
1.126280565308915,937.4750072693666,0.0027622551115776893,0.0,0.0,805.2665805285947,1.4570074939987727e-06,0.0,0.0
1.13624068255509,945.4932172975164,0.002762252259580762,0.0,0.0,804.7968421823601,2.4894945947813364e-06,0.0,0.0
1.1456330677488105,953.0500998878643,0.00276225097821799,0.0,0.0,804.3541041066262,2.9533767683466287e-06,0.0,0.0
1.154158700684916,959.9060152623858,0.0027622537175762464,0.0,0.0,803.9524119303319,1.961667402452549e-06,0.0,0.0
1.1625327906779799,966.6367337142067,0.0027622558883505666,0.0,0.0,803.5580347855376,1.1757982232632772e-06,0.0,0.0
1.1716473732224044,973.9588742733231,0.0027622559291838955,0.0,0.0,803.128981178938,1.161015638783036e-06,0.0,0.0
1.1816040454735164,981.9530339646749,0.0027622536684409078,0.0,0.0,802.6605221569588,1.979455501336753e-06,0.0,0.0
1.1914334567554064,989.8404424304304,0.002762250535068936,0.0,0.0,802.1982908300616,3.113806703408724e-06,0.0,0.0
1.2002883072229635,996.9419455121844,0.002762251999127246,0.0,0.0,801.7820926941104,2.583784631694442e-06,0.0,0.0
1.2085227322261003,1003.5425671106992,0.0027622552438608416,0.0,0.0,801.3952295217799,1.409118014458793e-06,0.0,0.0
1.2171720071591712,1010.4722980957135,0.002762256325008559,0.0,0.0,800.9890562252808,1.017718198628554e-06,0.0,0.0
1.2268590156924133,1018.229283454308,0.002762255098625839,0.0,0.0,800.5343694249494,1.4616963553109072e-06,0.0,0.0
1.2370001103362456,1026.3451657183946,0.0027622514113471554,0.0,0.0,800.0586164699205,2.7965742584820304e-06,0.0,0.0
1.2453352779857798,1033.0121594336576,0.0027622546264424405,0.0,0.0,799.6677752152307,1.632637376861581e-06,0.0,0.0
1.253832200864738,1039.805182772541,0.002762256198494478,0.0,0.0,799.2695251284608,1.0635191442030025e-06,0.0,0.0
1.2632654565008434,1047.3428119437149,0.0027622555566319453,0.0,0.0,798.8275972146936,1.2958878326976948e-06,0.0,0.0
1.2733643470117566,1055.4076964478982,0.0027622524649425283,0.0,0.0,798.3547281950422,2.4151490114848095e-06,0.0,0.0
1.2819106517295698,1062.2289699452692,0.002762254642561055,0.0,0.0,797.9547530109011,1.6268020753129544e-06,0.0,0.0
1.290625128491642,1069.1809516856592,0.0027622557443849607,0.0,0.0,797.547091934729,1.2279170137603022e-06,0.0,0.0
1.30002615656361,1076.6766479167109,0.00276225508952192,0.0,0.0,797.1075231996915,1.4649921787343832e-06,0.0,0.0
1.3098446769986314,1084.5008115747296,0.0027622528144491893,0.0,0.0,796.6486650764574,2.2886197309414e-06,0.0,0.0
1.3192507585040072,1091.9920873445692,0.0027622515689045184,0.0,0.0,796.2093035888183,2.7395349454761196e-06,0.0,0.0
1.3279188758590086,1098.8919689054658,0.0027622536006794867,0.0,0.0,795.8046046967651,2.0039866612241533e-06,0.0,0.0
1.336396779670186,1105.6370465729117,0.002762255576486092,0.0,0.0,795.4089646154113,1.288700184632487e-06,0.0,0.0
1.3454544918667315,1112.8397184432065,0.0027622557520070564,0.0,0.0,794.9864609904304,1.2251576435420667e-06,0.0,0.0
1.3552406125576826,1120.6173192234098,0.0027622539573645827,0.0,0.0,794.5302059205907,1.8748586257222834e-06,0.0,0.0
1.3649948146719064,1128.3651104414898,0.00276225137088127,0.0,0.0,794.0756721454989,2.8112238199392854e-06,0.0,0.0
1.3739585153506515,1135.481095798425,0.0027622522037896104,0.0,0.0,793.6581799099591,2.5096922476312405e-06,0.0,0.0
1.3823458704874874,1142.1361511827204,0.0027622549435060667,0.0,0.0,793.2677093307366,1.517853205369667e-06,0.0,0.0
1.3910200238471062,1149.0153261913108,0.0027622560566706337,0.0,0.0,792.8640677399982,1.1148625690910664e-06,0.0,0.0
1.4005595801722672,1156.57678109673,0.0027622551148615434,0.0,0.0,792.4203677844123,1.4558186648098317e-06,0.0,0.0
1.4105442296829684,1164.486503274158,0.002762252158385021,0.0,0.0,791.9562037446613,2.526129731510792e-06,0.0,0.0
1.41993401300868,1171.9207519369857,0.002762250872266723,0.0,0.0,791.5199156102397,2.9917335125073966e-06,0.0,0.0
1.4284351794616224,1178.647916176295,0.0027622537374744514,0.0,0.0,791.1251017196267,1.9544638042703527e-06,0.0,0.0
1.4367915896382402,1185.2572611019564,0.0027622559387858177,0.0,0.0,790.7371823137371,1.1575395268024646e-06,0.0,0.0
1.4459159815102685,1192.4703253418315,0.002762255958305773,0.0,0.0,790.3138061189355,1.1504728634757536e-06,0.0,0.0
1.4559020455088598,1200.3601369844798,0.0027622536170239546,0.0,0.0,789.8506802652721,1.998069596065291e-06,0.0,0.0
1.4647383009456316,1207.3376495536563,0.0027622546134730666,0.0,0.0,789.4410817256212,1.6373325822714345e-06,0.0,0.0
1.4737399383310237,1214.4420346068878,0.0027622549946617544,0.0,0.0,789.0240123222341,1.499333694682815e-06,0.0,0.0
1.4830782507867275,1221.8081679796703,0.002762254394245766,0.0,0.0,788.5915520930419,1.7166978010847532e-06,0.0,0.0
1.4925232422889139,1229.2543437130084,0.0027622533137057034,0.0,0.0,788.1543670984951,2.1078776321690186e-06,0.0,0.0
1.501697911378415,1236.4834519034844,0.00276225315264864,0.0,0.0,787.7299021307136,2.1661839153586912e-06,0.0,0.0
1.510547573871011,1243.452784736929,0.0027622541884632407,0.0,0.0,787.320667192073,1.7911957083623692e-06,0.0,0.0
1.5194027039708502,1250.4227993433165,0.0027622550298796846,0.0,0.0,786.911369647866,1.4865840110193047e-06,0.0,0.0
1.5286000116455194,1257.6583111415855,0.0027622548524580542,0.0,0.0,786.486457505961,1.5508146358261912e-06,0.0,0.0
1.5380858450308985,1265.1167129389755,0.0027622537343563896,0.0,0.0,786.0484304234834,1.9555926126023195e-06,0.0,0.0
1.5474418837668087,1272.4689922748184,0.0027622528787729778,0.0,0.0,785.6166104593274,2.265333071269028e-06,0.0,0.0
1.5563951955065902,1279.5010135406703,0.002762253588725205,0.0,0.0,785.203576541775,2.008314380287759e-06,0.0,0.0
1.565154350859249,1286.3769646509545,0.0027622548206288023,0.0,0.0,784.7996872419503,1.5623375415043098e-06,0.0,0.0
1.5741598741044764,1293.4426274322757,0.0027622551740673243,0.0,0.0,784.3846313497198,1.4343848388731195e-06,0.0,0.0
1.583585479496201,1300.8338809421334,0.0027622543324589484,0.0,0.0,783.9504243672211,1.7390660199134815e-06,0.0,0.0
1.5930992045055687,1308.2900857902875,0.0027622529676986944,0.0,0.0,783.51237579642,2.2331399596854018e-06,0.0,0.0
1.602238632590392,1315.4490185880466,0.002762252943736007,0.0,0.0,783.0917672632556,2.2418149919989535e-06,0.0,0.0
1.6109924380894511,1322.302289013121,0.0027622543362404266,0.0,0.0,782.6890947366173,1.737697039738967e-06,0.0,0.0
1.6198029115039974,1329.1963658084717,0.0027622552705917854,0.0,0.0,782.284002286119,1.399440810813826e-06,0.0,0.0
1.629063952641424,1336.4391591932808,0.002762254929890209,0.0,0.0,781.8583953137214,1.522782452456679e-06,0.0,0.0
1.6386537605597882,1343.9349187007906,0.0027622534617337785,0.0,0.0,781.417897292092,2.054288136068958e-06,0.0,0.0
1.6480261662517326,1351.2566676216459,0.0027622524919777894,0.0,0.0,780.987599620443,2.405361638299719e-06,0.0,0.0
1.656889074153514,1358.1766863271105,0.0027622535929545367,0.0,0.0,780.5808882616296,2.0067832671442916e-06,0.0,0.0
1.6655584871920575,1364.942140634892,0.002762255077728137,0.0,0.0,780.1832392370119,1.469261793863636e-06,0.0,0.0
1.6745807003813,1371.9792540282915,0.0027622553682776323,0.0,0.0,779.7696000669139,1.3640763348543633e-06,0.0,0.0
1.6841198337878118,1379.4154951974754,0.0027622542172888783,0.0,0.0,779.3324747816679,1.7807601784420438e-06,0.0,0.0
1.6937097036431772,1386.8870859502495,0.0027622525001432374,0.0,0.0,778.8932450986695,2.402405562192564e-06,0.0,0.0
1.7027932842450846,1393.9603367275488,0.0027622527175257977,0.0,0.0,778.4774080335048,2.323708181034177e-06,0.0,0.0
1.7114290772517295,1400.681400120719,0.0027622545425089796,0.0,0.0,778.0822540392434,1.6630231793532902e-06,0.0,0.0
1.7201961384133508,1407.5011369994263,0.002762255543485542,0.0,0.0,777.6812767034165,1.3006471265400614e-06,0.0,0.0
1.7295465507763297,1414.7707790214706,0.0027622549897954626,0.0,0.0,777.2538220529771,1.501095401703031e-06,0.0,0.0
1.7392617676092659,1422.3198119150172,0.0027622530721618088,0.0,0.0,776.8099125265938,2.1953219602262484e-06,0.0,0.0
1.7486396828447368,1429.6026610640743,0.002762252010123733,0.0,0.0,776.381629719082,2.5798036555239166e-06,0.0,0.0
1.757384783808879,1436.3904511788853,0.002762253644947132,0.0,0.0,775.98243701604,1.9879607769451264e-06,0.0,0.0
1.7659526629238393,1443.0373000687619,0.002762255382920321,0.0,0.0,775.5915117339143,1.3587753517877132e-06,0.0,0.0
1.775009361902003,1450.0597283942586,0.0027622555703983036,0.0,0.0,775.1784742451198,1.290904100969175e-06,0.0,0.0
1.7846925779648857,1457.5638118141615,0.002762254027279056,0.0,0.0,774.7370811259433,1.8495480121320939e-06,0.0,0.0
1.7943633571298376,1465.0539923724116,0.0027622518746472026,0.0,0.0,774.2964787850505,2.6288492099573e-06,0.0,0.0
1.803365072708609,1472.0221439167756,0.002762252486323646,0.0,0.0,773.8865600330831,2.407408565518604e-06,0.0,0.0
1.8118596546844534,1478.594344414966,0.0027622548112636314,0.0,0.0,773.4999126431635,1.5657279444741003e-06,0.0,0.0
1.8205883437219708,1485.344251306095,0.002762255840215013,0.0,0.0,773.1027889694287,1.1932243773752098e-06,0.0,0.0
1.8300590466048428,1492.6640385431344,0.0027622550207015975,0.0,0.0,772.67211212083,1.4899066851901228e-06,0.0,0.0
1.8399213866394872,1500.2821830165783,0.002762252525501586,0.0,0.0,772.2238532182664,2.393225269087851e-06,0.0,0.0
1.8492883870032433,1507.5136109968585,0.0027622514231488123,0.0,0.0,771.7983230974668,2.792301792806061e-06,0.0,0.0
1.8578855469138034,1514.1472064225354,0.002762253758695411,0.0,0.0,771.4079498808075,1.946781338879046e-06,0.0,0.0
1.866342557750168,1520.66938863451,0.0027622557267254306,0.0,0.0,771.0241122878659,1.2343101611759356e-06,0.0,0.0
1.8754565297755612,1527.6945965234738,0.0027622557709587933,0.0,0.0,770.6106479726711,1.2182966879878812e-06,0.0,0.0
1.8853170730794693,1535.2910316216676,0.002762253736788788,0.0,0.0,770.163537430182,1.9547120295305997e-06,0.0,0.0
