time(s),x_pos,y_pos,Cd,x_vel,y_vel
35.076426985432526,0.0,26096.861677161774,0.0,744.0,-1284.950468334895
35.085127225876704,0.0,26103.33465605224,0.0,744.0,-1285.3755909162262
35.09343137490041,0.0,26109.512942925878,0.0,744.0,-1285.7813591580775
35.10165119206389,0.0,26115.628486895504,0.0,744.0,-1286.1830066657562
35.11015582070598,0.0,26121.955930605218,0.0,744.0,-1286.5985710061657
35.11946232582824,0.0,26128.87997041618,0.0,744.0,-1287.0533176888732
35.12909129548126,0.0,26136.043923838028,0.0,744.0,-1287.5238210572247
35.13800327772906,0.0,26142.674438630394,0.0,744.0,-1287.959290044809
35.146818182738976,0.0,26149.23272795777,0.0,744.0,-1288.3900155168287
35.15523095627657,0.0,26155.49183146974,0.0,744.0,-1288.801091512418
35.16355570346672,0.0,26161.68544337921,0.0,744.0,-1289.2078662489455
35.172674710766735,0.0,26168.469984810425,0.0,744.0,-1289.6534511666769
35.18111517374299,0.0,26174.749689264758,0.0,744.0,-1290.0658801600039
35.189465635477,0.0,26180.962432794862,0.0,744.0,-1290.4739113943644
35.197730136461146,0.0,26187.111221527066,0.0,744.0,-1290.8777423016063
35.20678314949373,0.0,26193.84666322331,0.0,744.0,-1291.320102520721
35.21542401060769,0.0,26200.275463892096,0.0,744.0,-1291.7423236311904
35.2239771204193,0.0,26206.638977591934,0.0,744.0,-1292.1602569222127
35.232828525081985,0.0,26213.224422660973,0.0,744.0,-1292.5927658882295
35.24158731381739,0.0,26219.740961480114,0.0,744.0,-1293.0207493331034
35.25064717364856,0.0,26226.4814971945,0.0,744.0,-1293.4634441094877
35.25961377009267,0.0,26233.15264494892,0.0,744.0,-1293.9015817276988
35.26848475509688,0.0,26239.75265779205,0.0,744.0,-1294.335047454093
35.27695105028802,0.0,26246.051581414256,0.0,744.0,-1294.7487386950493
35.28533228182201,0.0,26252.287217675545,0.0,744.0,-1295.15827344381
35.294001606451744,0.0,26258.737195200072,0.0,744.0,-1295.5818853759906
35.30258022033329,0.0,26265.119683927944,0.0,744.0,-1296.0010648803925
35.31106907261092,0.0,26271.435390022503,0.0,744.0,-1296.4158583353505
35.319471717295,0.0,26277.68695766746,0.0,744.0,-1296.8264394015896
35.328165508315934,0.0,26284.155138187038,0.0,744.0,-1297.2512468427274
35.336771010510745,0.0,26290.55763181998,0.0,744.0,-1297.6717401992253
35.346204060048244,0.0,26297.575820675876,0.0,744.0,-1298.1326702614388
35.35596395880065,0.0,26304.837185347667,0.0,744.0,-1298.6095712594947
35.36499647394656,0.0,26311.557376616223,0.0,744.0,-1299.0509298839352
35.3739344781309,0.0,26318.20725172937,0.0,744.0,-1299.487670389577
35.38246252286873,0.0,26324.552117014315,0.0,744.0,-1299.904378918027
35.39128370720057,0.0,26331.115078157203,0.0,744.0,-1300.3354112185264
35.40041253564368,0.0,26337.906926518877,0.0,744.0,-1300.7814760298572
35.40944192476726,0.0,26344.624792026818,0.0,744.0,-1301.2226819064865
35.41837836417324,0.0,26351.27350294487,0.0,744.0,-1301.6593459518722
35.42722405056447,0.0,26357.85469361994,0.0,744.0,-1302.0915755041945
35.43692038158997,0.0,26365.06876390291,0.0,744.0,-1302.5653703724456
35.445893281599304,0.0,26371.744601509854,0.0,744.0,-1303.003816003744
35.454455823790596,0.0,26378.115132900177,0.0,744.0,-1303.4222101920973
35.46293022204794,0.0,26384.420085203637,0.0,744.0,-1303.8362973757223
35.47169591587666,0.0,26390.941761412207,0.0,744.0,-1304.2646182263397
35.48036989060619,0.0,26397.39519861098,0.0,744.0,-1304.6884573778068
35.48895137414146,0.0,26403.77982236122,0.0,744.0,-1305.1077771029998
35.49783020066693,0.0,26410.385669296174,0.0,744.0,-1305.5416259921105
35.50661612433878,0.0,26416.922396508027,0.0,744.0,-1305.970935339906
35.51531160455837,0.0,26423.391833791404,0.0,744.0,-1306.3958253208882
35.52430837768136,0.0,26430.085432994907,0.0,744.0,-1306.8354374716369
35.53361440228013,0.0,26437.00911529639,0.0,744.0,-1307.2901606743742
35.5428230540742,0.0,26443.86035223118,0.0,744.0,-1307.7401259191734
35.5516116118684,0.0,26450.39903923007,0.0,744.0,-1308.169563978917
35.56030821132824,0.0,26456.86930922819,0.0,744.0,-1308.594508649687
35.56860708902867,0.0,26463.04367423731,0.0,744.0,-1309.0000193172134
35.57769347618487,0.0,26469.80394628152,0.0,744.0,-1309.4440103066122
35.58668758754863,0.0,26476.495565136163,0.0,744.0,-1309.8834923949842
35.595993339196525,0.0,26483.419044362196,0.0,744.0,-1310.3382022604371
35.60487351071564,0.0,26490.02589197242,0.0,744.0,-1310.7721168703945
35.61334637539916,0.0,26496.329703296953,0.0,744.0,-1311.18612911852
35.62262763201107,0.0,26503.234958216213,0.0,744.0,-1311.6396420753363
35.63181463385549,0.0,26510.070087588465,0.0,744.0,-1312.0885494318463
35.64090367406194,0.0,26516.83233350206,0.0,744.0,-1312.5326700580729
35.65030513729594,0.0,26523.827022148158,0.0,744.0,-1312.9920567088182
35.659277710570485,0.0,26530.502616664424,0.0,744.0,-1313.4304863747723
35.668156400080186,0.0,26537.10836165964,0.0,744.0,-1313.8643285688381
35.6769421881699,0.0,26543.644987998392,0.0,744.0,-1314.2936312916418
35.68563875316752,0.0,26550.115232356617,0.0,744.0,-1314.7185742784734
35.694636648655404,0.0,26556.809666599605,0.0,744.0,-1315.1582412716907
35.70354191862532,0.0,26563.435187457224,0.0,744.0,-1315.5933822751324
35.71275329477829,0.0,26570.28845131503,0.0,744.0,-1316.043480641136
35.7215421727324,0.0,26576.827376512887,0.0,744.0,-1316.4729343449537
35.730633156057024,0.0,26583.59106810641,0.0,744.0,-1316.917149918374
35.739629016643214,0.0,26590.283988382533,0.0,744.0,-1317.3567174795505
35.74853227265898,0.0,26596.908010858264,0.0,744.0,-1317.791760074518
35.75774156563094,0.0,26603.759724829404,0.0,744.0,-1318.2417566493937
35.76726995479399,0.0,26610.848846366713,0.0,744.0,-1318.707345321674
35.776364549831165,0.0,26617.615225074373,0.0,744.0,-1319.151737375339
35.785043221569126,0.0,26624.072156847415,0.0,744.0,-1319.575806038204
35.79402260380719,0.0,26630.75281723254,0.0,744.0,-1320.014568412681
35.803313115974476,0.0,26637.664958285,0.0,744.0,-1320.4685336266066
35.81191184278445,0.0,26644.06241103162,0.0,744.0,-1320.8886959153472
35.82042059754057,0.0,26650.392924570177,0.0,744.0,-1321.3044618713627
35.82884032165785,0.0,26656.657199313435,0.0,744.0,-1321.7158774953105
35.83717545003291,0.0,26662.858534824478,0.0,744.0,-1322.1231594909366
35.845797086772194,0.0,26669.273032558507,0.0,744.0,-1322.5444412347485
35.8540262106419,0.0,26675.39550071757,0.0,744.0,-1322.9465434989365
35.86188128717628,0.0,26681.23967765915,0.0,744.0,-1323.3303685707008
35.87001169936082,0.0,26687.28870432445,0.0,744.0,-1323.7276474548141
35.87805954405025,0.0,26693.27630077338,0.0,744.0,-1324.1208918174814
